Loan_id,Customer_id,Current Loan Amount,Term,Annual Income,Years in current job,Home Ownership,Purpose,Monthly Debt
LN-1001267,S1F8SU2ZC1,531476.0,Short Term,,10+ years,Home Mortgage,Debt Consolidation,30122.6
LN-1001268,6CUNXV2SAB,307626.0,Long Term,2960447.0,10+ years,Home Mortgage,Debt Consolidation,25163.79
LN-1001269,7TM4VHGCMR,111958.0,Short Term,615790.0,3 years,Rent,other,13906.48
LN-1001270,89J3GGHFTD,301488.0,Long Term,1060789.0,7 years,Rent,Debt Consolidation,17502.8
LN-1001271,VH3QAXFJBT,99999999.0,Short Term,815784.0,< 1 year,Own Home,Debt Consolidation,10469.0
LN-1001272,BXTDF8TYVT,108570.0,Short Term,787626.0,9 years,Rent,Debt Consolidation,3675.55
LN-1001273,SEOVMJXCLI,99999999.0,Short Term,1131564.0,4 years,Rent,Debt Consolidation,18010.67
LN-1001274,2L78X8YUYT,261646.0,Long Term,939246.0,2 years,Rent,Debt Consolidation,14871.49
LN-1001275,ZTXGD7K6ZB,77000.0,Short Term,2603266.0,3 years,Home Mortgage,other,29286.6
LN-1001276,V430W7CWXO,779790.0,Short Term,1654748.0,4 years,Home Mortgage,Home Improvements,10204.33
LN-1001277,7VD7X38ETB,322850.0,Short Term,774516.0,< 1 year,Rent,Debt Consolidation,21428.39
LN-1001278,OBB8UZBQIB,177188.0,Short Term,1530184.0,2 years,Rent,Debt Consolidation,30476.19
LN-1001279,YRM9LAR6PI,99999999.0,Short Term,1719918.0,10+ years,Home Mortgage,Debt Consolidation,23118.63
LN-1001280,2LK3SFJ1E9,327272.0,Short Term,1280695.0,10+ years,Rent,Debt Consolidation,25080.19
LN-1001281,86OOI4NW8B,365882.0,Long Term,1858770.0,10+ years,Rent,Debt Consolidation,11446.93
LN-1001282,K7TQT622HX,389268.0,Short Term,,10+ years,Home Mortgage,Business Loan,32809.39
LN-1001283,99LA3UGOFV,203104.0,Short Term,442111.0,8 years,Own Home,Debt Consolidation,11715.97
LN-1001284,KE1QXSY8NY,99999999.0,Short Term,1345998.0,10+ years,Home Mortgage,other,18395.42
LN-1001285,XBGXAYZWXM,262988.0,Long Term,946390.0,10+ years,Home Mortgage,Debt Consolidation,20899.43
LN-1001286,X5L9TJKBJL,99999999.0,Short Term,1310582.0,5 years,Home Mortgage,Debt Consolidation,17911.3
LN-1001287,NPEC809HZL,218592.0,Short Term,906167.0,2 years,Rent,Buy House,7158.63
LN-1001288,0EEHXL4Z5S,173096.0,Short Term,1065140.0,10+ years,Home Mortgage,Debt Consolidation,8112.81
LN-1001289,FZI2JWRKTX,33198.0,Short Term,764408.0,9 years,Home Mortgage,Debt Consolidation,8153.66
LN-1001290,KEXQDJAFDJ,336512.0,Short Term,,10+ years,Home Mortgage,Debt Consolidation,7831.99
LN-1001291,J4CD4D705L,33330.0,Short Term,686679.0,2 years,Rent,Educational Expenses,7668.02
LN-1001292,KEEWJRQ7ZO,432036.0,L,1476927.0,10+ years,Rent,Debt Consolidation,22153.81
LN-1001293,9KSYRGAN9Z,,,,,,,
LN-1001294,3RQD76H01J,447216.0,Long Term,1448370.0,10+ years,Own Home,Debt Consolidation,14725.19
LN-1001295,77DP3YLMJW,172722.0,Short Term,652631.0,6 years,Rent,Debt Consolidation,9299.93
LN-1001296,XVKQU0NH0W,99999999.0,Short Term,1828826.0,1 year,Home Mortgage,Debt Consolidation,18897.78
LN-1001297,FB8N5E0CQM,434808.0,Long Term,1746157.0,3 years,Rent,Debt Consolidation,12907.08
LN-1001298,8PKM5CNMSK,205216.0,Short Term,,1 year,Rent,Debt Consolidation,8904.35
LN-1001299,8XUEH92WBC,258412.0,Short Term,1022846.0,10+ years,Rent,Medical Bills,19689.7
LN-1001300,2A3UFNL4IY,99999999.0,Short Term,1164282.0,10+ years,Own Home,Debt Consolidation,20083.95
LN-1001301,XMGVLT3GVE,173140.0,Short Term,1775759.0,< 1 year,Rent,Debt Consolidation,12829.94
LN-1001302,G6CCSDPKA7,436612.0,Long Term,1862741.0,10+ years,Home Mortgage,Debt Consolidation,35857.94
LN-1001303,R0WXHPSG77,156530.0,Short Term,645088.0,10+ years,Rent,Debt Consolidation,9246.35
LN-1001304,PX76HR10C3,399762.0,Long Term,1436628.0,10+ years,Home Mortgage,Debt Consolidation,26098.59
LN-1001305,7OO0SOC33W,216810.0,Short Term,1835001.0,6 years,Home Mortgage,Debt Consolidation,6024.9
LN-1001306,TVE7MLKF6M,428450.0,Long Term,824372.0,< 1 year,Home Mortgage,Debt Consolidation,21021.6
LN-1001307,D21FVXDLZO,540320.0,Short Term,1213264.0,10+ years,Rent,Debt Consolidation,20423.29
LN-1001308,Y1R3Q7B3UO,162888.0,Short Term,937840.0,< 1 year,Rent,Debt Consolidation,17897.24
LN-1001309,35Y84GUL7T,535920.0,Long Term,1062442.0,3 years,Home Mortgage,other,28863.28
LN-1001310,VSYP9JPN3D,786940.0,Long Term,,9 years,Home Mortgage,Home Improvements,23382.54
LN-1001311,QFP3J31AWU,529298.0,Long Term,1032973.0,10+ years,Rent,Debt Consolidation,22294.98
LN-1001312,LB7QYE6PJ6,213994.0,Short Term,,1 year,Rent,Debt Consolidation,10467.48
LN-1001313,CMTJTF10R8,131780.0,Short Term,1281531.0,6 years,Home Mortgage,Debt Consolidation,26912.17
LN-1001314,81SZWDMMDX,176902.0,Short Term,1129132.0,1 year,Rent,Debt Consolidation,10849.0
LN-1001315,OEAIS5LL4W,137764.0,Short Term,1381680.0,6 years,Own Home,Debt Consolidation,23373.42
LN-1001316,8BYWLV8J3F,177430.0,Short Term,390659.0,,Rent,Debt Consolidation,12045.43
LN-1001317,Y5H9U1YVD6,772926.0,Long Term,1926296.0,2 years,Rent,Debt Consolidation,54417.71
LN-1001318,IETKUPKL0F,99999999.0,Short Term,567663.0,3 years,Rent,Debt Consolidation,11069.4
LN-1001319,OE2KZWKZK2,123618.0,Long Term,1261676.0,1 year,Own Home,Debt Consolidation,11355.16
LN-1001320,BHF74BLIS9,195690.0,Short Term,,2 years,Rent,Debt Consolidation,10068.29
LN-1001321,NEBSQLZMU6,176154.0,Short Term,,1 year,Home Mortgage,Debt Consolidation,7345.4
LN-1001322,I06Z56UKJ1,377740.0,Long Term,1039338.0,7 years,Rent,Business Loan,16196.36
LN-1001323,OR5BAYOUVI,429836.0,Short Term,1092101.0,3 years,Home Mortgage,Debt Consolidation,17291.52
LN-1001324,09P2T3ABR2,242550.0,Short Term,856976.0,9 years,Rent,Debt Consolidation,12783.01
LN-1001325,J160TEP1PH,188232.0,Short Term,1258047.0,3 years,Rent,Debt Consolidation,5535.46
LN-1001326,15HO47QAZ3,217404.0,Short Term,1783701.0,< 1 year,Home Mortgage,Debt Consolidation,21107.1
LN-1001327,SJMS05L1Z1,191928.0,Short Term,,< 1 year,Rent,Debt Consolidation,5154.7
LN-1001328,BYO3SYZZ0F,103048.0,Short Term,2317525.0,5 years,Rent,Debt Consolidation,13924.34
LN-1001329,HJEII72CY2,237864.0,Short Term,570627.0,< 1 year,Rent,Business Loan,190.19
LN-1001330,F8UQENH1M4,111276.0,Long Term,676039.0,< 1 year,Home Mortgage,Debt Consolidation,11475.81
LN-1001331,IABAPRAJXO,53768.0,Short Term,,3 years,Rent,Other,8129.53
LN-1001332,AVS5HWQ1F6,129536.0,Short Term,907421.0,8 years,Rent,Debt Consolidation,21778.18
LN-1001333,2PKUKE7U2J,359480.0,Short Term,907250.0,10+ years,Home Mortgage,Debt Consolidation,18825.58
LN-1001334,WM8S9077H1,,,,,,,
LN-1001335,QYN4LN4GVP,320870.0,Short Term,651871.0,,Rent,Buy House,1950.16
LN-1001336,HYJWU0FOEG,50490.0,Short Term,300105.0,8 years,Rent,Debt Consolidation,7077.5
LN-1001337,LUJ6U4H4XN,540430.0,Long Term,1680246.0,10+ years,Home Mortgage,Debt Consolidation,27163.92
LN-1001338,MT314QOUMP,386892.0,Short Term,2320375.0,2 years,Home Mortgage,Debt Consolidation,36932.58
LN-1001339,2G6ZLMG4NM,432432.0,Short Term,2054052.0,3 years,Rent,Debt Consolidation,46900.93
LN-1001340,PEOUFG81VZ,34870.0,Short Term,,4 years,Rent,Debt Consolidation,7579.48
LN-1001341,VWOY0N0XUX,214544.0,Short Term,,1 year,Home Mortgage,other,13773.1
LN-1001342,JMCL871PCK,224730.0,Short Term,2911275.0,9 years,Home Mortgage,Medical Bills,7035.51
LN-1001343,TNAJXLLNQ7,265606.0,Short Term,2293908.0,3 years,Home Mortgage,other,19058.52
LN-1001344,ECPE0U1K87,398882.0,Long Term,1317042.0,10+ years,Home Mortgage,Debt Consolidation,33584.78
LN-1001345,TSFQ0I12Y3,218196.0,Short Term,,4 years,Home Mortgage,Debt Consolidation,25282.73
LN-1001346,VQQG2TI8UW,537196.0,Short Term,,< 1 year,Rent,Other,19923.4
LN-1001347,2A2Q484759,510290.0,Short Term,1312710.0,2 years,Home Mortgage,Debt Consolidation,23300.65
LN-1001348,JMLG5JKZVV,231044.0,Short Term,1064209.0,1 year,Rent,Debt Consolidation,15963.23
LN-1001349,0M5QREE8JN,279004.0,Short Term,795359.0,10+ years,Home Mortgage,Debt Consolidation,7887.47
LN-1001350,MJSPBH9VVE,258698.0,Short Term,1768729.0,< 1 year,Home Mortgage,Debt Consolidation,16360.71
LN-1001351,UJK8JMIU31,214588.0,Short Term,1667934.0,< 1 year,Home Mortgage,other,12620.75
LN-1001352,XQP7GXJYRE,105534.0,Short Term,1157442.0,,Home Mortgage,Debt Consolidation,13021.27
LN-1001353,U0H0ZX23DZ,456412.0,Long Term,796936.0,8 years,Rent,Debt Consolidation,16137.84
LN-1001354,LIBZCFER15,111100.0,Short Term,767600.0,1 year,Rent,other,4394.51
LN-1001355,FT2GOP7M4Y,99999999.0,Short Term,968050.0,10+ years,Home Mortgage,Debt Consolidation,20167.74
LN-1001356,ZGE0H8QTH8,204974.0,ST,1332470.0,2 years,Rent,Debt Consolidation,17544.41
LN-1001357,LL8332A1NI,161678.0,Short Term,1648440.0,10+ years,Home Mortgage,Debt Consolidation,40523.77
LN-1001358,IIJKIH4BOK,473682.0,Long Term,,10+ years,Home Mortgage,Debt Consolidation,72339.46
LN-1001359,MRGI12NJVN,266684.0,Long Term,1919380.0,10+ years,Home Mortgage,Debt Consolidation,32149.71
LN-1001360,12TI9DXDR4,134860.0,Short Term,,6 years,Home Mortgage,Debt Consolidation,20856.49
LN-1001361,7GXGWY953H,328922.0,Long Term,1704357.0,2 years,Rent,Debt Consolidation,15623.32
LN-1001362,6KVS508R9W,,,,,,,
LN-1001363,7S70MT9V2Q,290004.0,Short Term,1047508.0,8 years,Home Mortgage,Debt Consolidation,30028.55
LN-1001364,EQVLJ4KW8S,139964.0,Short Term,1152160.0,5 years,Home Mortgage,Debt Consolidation,7498.73
LN-1001365,PPRTUJID5A,240526.0,Short Term,2454933.0,10+ years,Home Mortgage,Debt Consolidation,25776.73
LN-1001366,MNUNXFC6F4,87252.0,Short Term,659414.0,1 year,Home Mortgage,Debt Consolidation,15606.03
LN-1001367,L34HL45ZRK,,,,,,,
LN-1001368,4C7R8TDMYL,218988.0,Long Term,472815.0,8 years,Rent,Debt Consolidation,5673.78
LN-1001369,Y2MHAUTK2R,183480.0,Short Term,1452474.0,5 years,Rent,Debt Consolidation,39095.54
LN-1001370,1PX4A3OV7E,33264.0,ST,766308.0,2 years,Rent,Debt Consolidation,9323.49
LN-1001371,YIN63WZGX8,,,,,,,
LN-1001372,EPB1P6R4XC,379082.0,Short Term,935370.0,1 year,Home Mortgage,Debt Consolidation,6415.16
LN-1001373,T1X6YNT4B4,202664.0,Short Term,1871880.0,10+ years,Home Mortgage,Debt Consolidation,31665.97
LN-1001374,Y0NVD1F7OM,270446.0,Long Term,648774.0,10+ years,Home Mortgage,Debt Consolidation,15300.32
LN-1001375,SJ0X470RGJ,83424.0,Short Term,452029.0,10+ years,Rent,Debt Consolidation,9266.68
LN-1001376,GK1ZLVCAQ7,440132.0,Long Term,,10+ years,Home Mortgage,Home Improvements,18055.51
LN-1001377,7S781D8T6Z,223960.0,Short Term,1779464.0,3 years,Home Mortgage,Debt Consolidation,19722.38
LN-1001378,9K4CJZZJV5,132000.0,Short Term,,10+ years,Home Mortgage,Debt Consolidation,16884.73
LN-1001379,RTKIIESLXQ,437712.0,Long Term,1052733.0,10+ years,Rent,Debt Consolidation,14825.89
LN-1001380,9NKWDTGHYL,99999999.0,Long Term,512183.0,1 year,Own Home,Debt Consolidation,7810.71
LN-1001381,WNXSJ8WGG8,154000.0,Short Term,988000.0,1 year,Rent,major_purchase,15149.27
LN-1001382,0D9RRA7LBZ,181148.0,Short Term,812915.0,10+ years,Home Mortgage,Debt Consolidation,13480.69
LN-1001383,26ESKWY4LO,,,,,,,
LN-1001384,DZ4ZT3OFX8,218482.0,Short Term,905711.0,10+ years,Rent,Debt Consolidation,11321.34
LN-1001385,F609ZGEN7Y,489390.0,S,,2 years,Own Home,Debt Consolidation,19135.47
LN-1001386,S0XWQUTDP6,97856.0,Short Term,,10+ years,Home Mortgage,Debt Consolidation,9430.08
LN-1001387,0BZ4IJW8PN,432960.0,Long Term,1519050.0,9 years,Rent,Debt Consolidation,13544.91
LN-1001388,6KHW38OYMA,519816.0,Long Term,,4 years,Home Mortgage,Debt Consolidation,16233.22
LN-1001389,M0O1BTI0CE,625086.0,Long Term,1229072.0,10+ years,Own Home,Debt Consolidation,21303.94
LN-1001390,B1C3PVHWFZ,763378.0,Short Term,2354575.0,10+ years,Home Mortgage,Debt Consolidation,34533.64
LN-1001391,MIOWEYKB4X,99999999.0,Short Term,742520.0,6 years,Rent,Debt Consolidation,6187.54
LN-1001392,Z7CA4Z10AM,392282.0,Short Term,,4 years,Rent,Debt Consolidation,46410.35
LN-1001393,4TM9J0HRCO,292666.0,Long Term,825303.0,10+ years,Rent,Debt Consolidation,20632.48
LN-1001394,08K6S4C4M4,,,,,,,
LN-1001395,W82038ZPNB,99999999.0,Long Term,995011.0,4 years,Rent,Debt Consolidation,19071.06
LN-1001396,68IN77NHWK,99999999.0,Short Term,1042910.0,6 years,Home Mortgage,Debt Consolidation,17555.62
LN-1001397,PLE5UP3BKN,442904.0,Long Term,918023.0,7 years,Rent,Debt Consolidation,7956.25
LN-1001398,OW2OCHUC1B,351186.0,Long Term,1745948.0,4 years,Home Mortgage,Home Improvements,1891.45
LN-1001399,DUKYHL6WM3,345334.0,Short Term,1731717.0,7 years,Home Mortgage,Debt Consolidation,16451.34
LN-1001400,IDI8CASYQU,99999999.0,Long Term,556035.0,5 years,Rent,Debt Consolidation,11306.14
LN-1001401,B8KBBM67CQ,65054.0,Short Term,1123470.0,10+ years,Rent,other,31831.65
LN-1001402,XF6Q1DR4DX,130130.0,Short Term,1311247.0,2 years,Rent,Debt Consolidation,10205.85
LN-1001403,VPC1TFXV0V,64504.0,Short Term,1299942.0,10+ years,Home Mortgage,Medical Bills,23073.98
LN-1001404,HLC9OPXI57,207724.0,Short Term,1121190.0,10+ years,Rent,vacation,26815.08
LN-1001405,AC4N68YFYB,756756.0,Short Term,1793980.0,,Home Mortgage,Debt Consolidation,20331.71
LN-1001406,C16R0H4JZK,309914.0,Long Term,,6 years,Home Mortgage,Debt Consolidation,20732.61
LN-1001407,D2SU9MNL69,443212.0,Long Term,880384.0,10+ years,Home Mortgage,Debt Consolidation,14452.92
LN-1001408,OVZ4XPQQRR,262570.0,Short Term,1814158.0,3 years,Rent,Debt Consolidation,13258.39
LN-1001409,UH50TWI15B,99999999.0,Short Term,2368597.0,10+ years,Own Home,Debt Consolidation,18810.57
LN-1001410,GQFZ5VLROU,111474.0,Short Term,1578881.0,7 years,Home Mortgage,Buy House,21314.77
LN-1001411,ZPSQ38KRB7,176572.0,Short Term,2668778.0,8 years,Home Mortgage,Debt Consolidation,19993.51
LN-1001412,QNHTORDASA,324566.0,Long Term,1829757.0,3 years,Home Mortgage,other,8676.16
LN-1001413,PH2J8XTL5W,435028.0,Long Term,1822176.0,7 years,Rent,small_business,17523.32
LN-1001414,LLNLIIKC0Q,121110.0,Short Term,,< 1 year,Rent,Debt Consolidation,10749.44
LN-1001415,HIJ689V14I,269060.0,Short Term,1278073.0,6 years,Rent,Debt Consolidation,6411.74
LN-1001416,8U6T5D4CYN,140118.0,Short Term,,6 years,Own Home,Debt Consolidation,649.8
LN-1001417,J7QM9YENHA,306130.0,Short Term,660953.0,4 years,Rent,Debt Consolidation,10519.92
LN-1001418,O3VSJYD9QO,336072.0,Long Term,,< 1 year,Rent,Debt Consolidation,28540.66
LN-1001419,RBS8X3SZJ9,232364.0,Short Term,580260.0,5 years,Home Mortgage,Debt Consolidation,4506.61
LN-1001420,T7MOSYTPOR,479798.0,Long Term,,< 1 year,Home Mortgage,Debt Consolidation,23935.63
LN-1001421,CWQHZEW7X9,260612.0,Short Term,1219192.0,1 year,Rent,Debt Consolidation,14427.08
LN-1001422,HJXRVDEEM2,179938.0,Short Term,,2 years,Rent,Debt Consolidation,6413.26
LN-1001423,6MX83Q3DXS,442904.0,Long Term,1032764.0,4 years,Home Mortgage,Home Improvements,26679.99
LN-1001424,PGSDRG206X,107448.0,Short Term,483360.0,1 year,Own Home,Debt Consolidation,10714.48
LN-1001425,78CT3J84FM,618992.0,Long Term,1375809.0,10+ years,Home Mortgage,Debt Consolidation,28089.41
LN-1001426,PX86425J0O,108878.0,Short Term,2127582.0,10+ years,Rent,Debt Consolidation,29076.84
LN-1001427,36ADL2FO5N,216942.0,Short Term,786904.0,10+ years,Own Home,other,7672.39
LN-1001428,RN7EFH1AK7,393228.0,Long Term,1622562.0,5 years,Rent,Debt Consolidation,14603.02
LN-1001429,PBBXFS52CD,193050.0,Short Term,,10+ years,Home Mortgage,major_purchase,12269.25
LN-1001430,XFXA0QJEMZ,269302.0,Long Term,657818.0,10+ years,Rent,Debt Consolidation,8661.15
LN-1001431,LU3TG4INOK,450824.0,Long Term,2044077.0,10+ years,Rent,Debt Consolidation,33216.18
LN-1001432,J1P9YR7MUX,213642.0,Short Term,1153224.0,10+ years,Home Mortgage,Debt Consolidation,13069.91
LN-1001433,PFF8TIQ5OH,392260.0,Long Term,762090.0,10+ years,Home Mortgage,Home Improvements,18798.22
LN-1001434,LMS9YU6GX5,324786.0,Short Term,607753.0,10+ years,Own Home,Debt Consolidation,5773.53
LN-1001435,VPHOXSKL2W,526658.0,L,988969.0,5 years,Home Mortgage,Home Improvements,28103.28
LN-1001436,NB8MT1CZRA,198110.0,Short Term,760380.0,2 years,Rent,Debt Consolidation,11088.78
LN-1001437,F2T33GWHC9,753610.0,Long Term,2495498.0,10+ years,Rent,Debt Consolidation,21211.6
LN-1001438,PH7GUIAJ35,225148.0,Short Term,1691684.0,10+ years,Own Home,Debt Consolidation,23260.56
LN-1001439,0CV5GEDKCC,432608.0,Short Term,1064798.0,5 years,Rent,Debt Consolidation,27241.25
LN-1001440,7VVWQ214A1,66770.0,Short Term,968715.0,4 years,Home Mortgage,Home Improvements,8016.1
LN-1001441,BD4I2WPQTY,110902.0,Short Term,2106929.0,10+ years,Own Home,Home Improvements,5899.31
LN-1001442,PGGG7C5P90,,,,,,,
LN-1001443,T45MVGL9RL,154704.0,Long Term,1336118.0,10+ years,Rent,Buy House,15844.29
LN-1001444,4GUZ6UG6DE,99999999.0,LT,2696442.0,10+ years,Home Mortgage,Debt Consolidation,28087.89
LN-1001445,KJTB5N2SCF,643566.0,Long Term,,9 years,Home Mortgage,Debt Consolidation,44486.79
LN-1001446,WLUMZ2BC8U,263648.0,Short Term,2277036.0,10+ years,Home Mortgage,other,25806.37
LN-1001447,ZL8Q8WM2DW,553630.0,Long Term,1422929.0,1 year,Home Mortgage,other,11833.96
LN-1001448,9GL7EU704W,111078.0,Short Term,1390382.0,< 1 year,Rent,Debt Consolidation,20392.13
LN-1001449,2WB9B995B9,219692.0,Short Term,,7 years,Rent,Debt Consolidation,15020.64
LN-1001450,KEFV3069SM,435776.0,Short Term,1693584.0,10+ years,Home Mortgage,Debt Consolidation,15806.86
LN-1001451,ADNKZP21GK,74338.0,Short Term,1439744.0,10+ years,Home Mortgage,other,33834.06
LN-1001452,5E7HMJ6PH9,200684.0,Long Term,393490.0,6 years,Rent,Debt Consolidation,3410.31
LN-1001453,0DLHAW2UXB,401698.0,Long Term,1638256.0,2 years,Home Mortgage,Debt Consolidation,33038.15
LN-1001454,RQAX8ELNEX,335786.0,Short Term,773300.0,1 year,Rent,Debt Consolidation,6573.05
LN-1001455,B9DGQYALJK,99999999.0,Short Term,826804.0,1 year,Rent,Debt Consolidation,11161.93
LN-1001456,YKKKM4TL03,257554.0,Long Term,1109923.0,< 1 year,Home Mortgage,Debt Consolidation,32187.71
LN-1001457,2GYHZG4CJH,178816.0,Short Term,896591.0,4 years,Rent,other,2854.18
LN-1001458,WUTX5N32W5,,,,,,,
LN-1001459,Q5FYOEBACH,99999999.0,Short Term,947340.0,1 year,Home Mortgage,Debt Consolidation,20367.81
LN-1001460,1CJY5K1M7M,131956.0,Short Term,512791.0,10+ years,Rent,Business Loan,6076.58
LN-1001461,OWX9UXLD28,764390.0,Short Term,2753746.0,10+ years,Home Mortgage,Debt Consolidation,29373.24
LN-1001462,4EZMIWHF9Y,271788.0,Long Term,558885.0,2 years,Own Home,Debt Consolidation,6893.01
LN-1001463,57A6QIFSR9,67188.0,Short Term,,5 years,Rent,Debt Consolidation,2408.25
LN-1001464,IPCCOITKLK,22506.0,Short Term,1428895.0,10+ years,Home Mortgage,Debt Consolidation,30126.02
LN-1001465,FINXZV1AAW,99999999.0,Short Term,1424867.0,10+ years,Own Home,other,3015.87
LN-1001466,ZNN60DYVLM,225236.0,Short Term,,6 years,Home Mortgage,Debt Consolidation,29032.38
LN-1001467,GOJI5MYP2B,310860.0,Short Term,989520.0,1 year,Own Home,Debt Consolidation,8658.3
LN-1001468,AWVATWP59G,,,,,,,
LN-1001469,E76JP4XQM5,455708.0,Long Term,,10+ years,Home Mortgage,Debt Consolidation,13201.2
LN-1001470,41DO2NJBQJ,225852.0,S,,,Home Mortgage,Home Improvements,22695.12
LN-1001471,MZZU8N9SD2,177518.0,Short Term,804859.0,5 years,Rent,Debt Consolidation,19920.36
LN-1001472,8LWM6TPNPB,654852.0,Long Term,,5 years,Rent,Debt Consolidation,32156.55
LN-1001473,GEE3GPZ9NO,217558.0,Short Term,939455.0,10+ years,Home Mortgage,other,9551.11
LN-1001474,A9KKIEQ6NU,676434.0,Long Term,2781885.0,3 years,Home Mortgage,other,26427.86
LN-1001475,OVITXDHKUV,95590.0,Short Term,1305566.0,3 years,Home Mortgage,Home Improvements,19692.36
LN-1001476,GZ7SNIHKSG,53790.0,Short Term,677369.0,,Rent,Take a Trip,16482.69
LN-1001477,LUR73IWIJQ,350988.0,Long Term,1098808.0,< 1 year,Rent,Debt Consolidation,19137.56
LN-1001478,5QA6OUGCC5,72424.0,Short Term,786695.0,8 years,Home Mortgage,Debt Consolidation,7604.75
LN-1001479,VRBGSRNNJ5,448272.0,Long Term,1045285.0,10+ years,Home Mortgage,Debt Consolidation,16289.08
LN-1001480,WD6H6BK7KL,267718.0,Long Term,1970642.0,10+ years,Rent,Debt Consolidation,23483.43
LN-1001481,ZCV8G7H9GS,268004.0,Short Term,,1 year,Rent,Debt Consolidation,5770.68
LN-1001482,7DHFJF1A84,99999999.0,Long Term,826405.0,3 years,Own Home,other,5185.67
LN-1001483,DM0XKSEMZW,216370.0,Short Term,,< 1 year,Rent,Debt Consolidation,14626.77
LN-1001484,0TUGW5FB7A,269852.0,Long Term,,< 1 year,Rent,Debt Consolidation,6852.54
LN-1001485,95YI2EJ05A,251592.0,Long Term,980400.0,10+ years,Home Mortgage,other,12908.6
LN-1001486,XDEZ22I81U,99999999.0,Short Term,1654482.0,10+ years,Home Mortgage,Debt Consolidation,14063.23
LN-1001487,IIODXKT504,99999999.0,Short Term,3039088.0,10+ years,Own Home,Debt Consolidation,14967.63
LN-1001488,2BADLPIJEW,293546.0,Short Term,1690050.0,6 years,Rent,Debt Consolidation,15351.24
LN-1001489,LNQLQ52FPL,526636.0,Short Term,,3 years,Rent,Debt Consolidation,23100.77
LN-1001490,YSS1WL4SW5,32340.0,Short Term,,9 years,Rent,Other,2774.19
LN-1001491,L2RYJ09XHR,352814.0,Short Term,,10+ years,Own Home,Debt Consolidation,11380.81
LN-1001492,BQ2I5NUNGM,225434.0,Short Term,,3 years,Home Mortgage,Debt Consolidation,11586.2
LN-1001493,TVRDOEX24K,329714.0,Short Term,,2 years,Rent,Debt Consolidation,15850.75
LN-1001494,ZVK4NLNRR8,301774.0,Long Term,1116972.0,9 years,Home Mortgage,Debt Consolidation,10797.32
LN-1001495,FUR83ZQ3DB,346610.0,Short Term,,1 year,Rent,Debt Consolidation,26402.59
LN-1001496,J4DUUPXHH7,146520.0,Short Term,1265381.0,10+ years,Home Mortgage,Medical Bills,33743.43
LN-1001497,1C3591O3RK,434192.0,Short Term,3093618.0,< 1 year,Rent,Debt Consolidation,39701.45
LN-1001498,NZ9GFVHYFC,438284.0,Short Term,,10+ years,Rent,Debt Consolidation,25643.16
LN-1001499,X9AHVU46I2,335456.0,Long Term,967290.0,8 years,Home Mortgage,Debt Consolidation,14912.34
LN-1001500,B7IMW22BXJ,,,,,,,
